cache_index,image_path,filename,stem
303,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/027_08-vs-144_08.jpg,027_08-vs-144_08.jpg,027_08-vs-144_08
304,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/029_03-vs-033_03.jpg,029_03-vs-033_03.jpg,029_03-vs-033_03
305,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/029_03-vs-041_03.jpg,029_03-vs-041_03.jpg,029_03-vs-041_03
306,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/029_03-vs-044_03.jpg,029_03-vs-044_03.jpg,029_03-vs-044_03
307,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/029_03-vs-082_03.jpg,029_03-vs-082_03.jpg,029_03-vs-082_03
308,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/029_03-vs-143_03.jpg,029_03-vs-143_03.jpg,029_03-vs-143_03
309,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/029_03-vs-173_03.jpg,029_03-vs-173_03.jpg,029_03-vs-173_03
310,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/029_08-vs-041_08.jpg,029_08-vs-041_08.jpg,029_08-vs-041_08
311,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/029_08-vs-044_08.jpg,029_08-vs-044_08.jpg,029_08-vs-044_08
312,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/029_08-vs-082_08.jpg,029_08-vs-082_08.jpg,029_08-vs-082_08
313,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/029_08-vs-143_08.jpg,029_08-vs-143_08.jpg,029_08-vs-143_08
314,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/029_08-vs-173_08.jpg,029_08-vs-173_08.jpg,029_08-vs-173_08
315,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/030_03-vs-039_03.jpg,030_03-vs-039_03.jpg,030_03-vs-039_03
316,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/030_03-vs-062_03.jpg,030_03-vs-062_03.jpg,030_03-vs-062_03
317,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/030_03-vs-134_03.jpg,030_03-vs-134_03.jpg,030_03-vs-134_03
318,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/030_08-vs-039_08.jpg,030_08-vs-039_08.jpg,030_08-vs-039_08
319,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/030_08-vs-112_08.jpg,030_08-vs-112_08.jpg,030_08-vs-112_08
320,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/030_08-vs-127_08.jpg,030_08-vs-127_08.jpg,030_08-vs-127_08
321,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/030_08-vs-134_08.jpg,030_08-vs-134_08.jpg,030_08-vs-134_08
322,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/031_03-vs-043_03.jpg,031_03-vs-043_03.jpg,031_03-vs-043_03
323,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/031_03-vs-068_03.jpg,031_03-vs-068_03.jpg,031_03-vs-068_03
324,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/031_03-vs-121_03.jpg,031_03-vs-121_03.jpg,031_03-vs-121_03
325,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/031_03-vs-137_03.jpg,031_03-vs-137_03.jpg,031_03-vs-137_03
326,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/031_08-vs-042_08.jpg,031_08-vs-042_08.jpg,031_08-vs-042_08
327,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/031_08-vs-043_08.jpg,031_08-vs-043_08.jpg,031_08-vs-043_08
328,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/031_08-vs-068_08.jpg,031_08-vs-068_08.jpg,031_08-vs-068_08
329,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/031_08-vs-117_08.jpg,031_08-vs-117_08.jpg,031_08-vs-117_08
330,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/032_03-vs-086_03.jpg,032_03-vs-086_03.jpg,032_03-vs-086_03
331,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/032_03-vs-094_03.jpg,032_03-vs-094_03.jpg,032_03-vs-094_03
332,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/032_03-vs-126_03.jpg,032_03-vs-126_03.jpg,032_03-vs-126_03
333,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/032_08-vs-039_08.jpg,032_08-vs-039_08.jpg,032_08-vs-039_08
334,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/032_08-vs-086_08.jpg,032_08-vs-086_08.jpg,032_08-vs-086_08
335,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/032_08-vs-091_08.jpg,032_08-vs-091_08.jpg,032_08-vs-091_08
336,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/032_08-vs-099_08.jpg,032_08-vs-099_08.jpg,032_08-vs-099_08
337,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/032_08-vs-124_08.jpg,032_08-vs-124_08.jpg,032_08-vs-124_08
338,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/032_08-vs-144_08.jpg,032_08-vs-144_08.jpg,032_08-vs-144_08
339,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/033_03-vs-092_03.jpg,033_03-vs-092_03.jpg,033_03-vs-092_03
340,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/033_03-vs-104_03.jpg,033_03-vs-104_03.jpg,033_03-vs-104_03
341,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/033_03-vs-108_03.jpg,033_03-vs-108_03.jpg,033_03-vs-108_03
342,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/033_03-vs-119_03.jpg,033_03-vs-119_03.jpg,033_03-vs-119_03
343,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/033_03-vs-143_03.jpg,033_03-vs-143_03.jpg,033_03-vs-143_03
344,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/033_08-vs-044_08.jpg,033_08-vs-044_08.jpg,033_08-vs-044_08
345,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/033_08-vs-045_08.jpg,033_08-vs-045_08.jpg,033_08-vs-045_08
346,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/033_08-vs-082_08.jpg,033_08-vs-082_08.jpg,033_08-vs-082_08
347,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/033_08-vs-108_08.jpg,033_08-vs-108_08.jpg,033_08-vs-108_08
348,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/033_08-vs-119_08.jpg,033_08-vs-119_08.jpg,033_08-vs-119_08
349,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/033_08-vs-140_08.jpg,033_08-vs-140_08.jpg,033_08-vs-140_08
350,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/033_08-vs-143_08.jpg,033_08-vs-143_08.jpg,033_08-vs-143_08
351,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/034_03-vs-100_03.jpg,034_03-vs-100_03.jpg,034_03-vs-100_03
352,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/034_03-vs-118_03.jpg,034_03-vs-118_03.jpg,034_03-vs-118_03
353,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/034_03-vs-139_03.jpg,034_03-vs-139_03.jpg,034_03-vs-139_03
354,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/034_08-vs-062_08.jpg,034_08-vs-062_08.jpg,034_08-vs-062_08
355,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/034_08-vs-064_08.jpg,034_08-vs-064_08.jpg,034_08-vs-064_08
356,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/034_08-vs-094_08.jpg,034_08-vs-094_08.jpg,034_08-vs-094_08
357,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/034_08-vs-099_08.jpg,034_08-vs-099_08.jpg,034_08-vs-099_08
358,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/034_08-vs-126_08.jpg,034_08-vs-126_08.jpg,034_08-vs-126_08
359,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/034_08-vs-127_08.jpg,034_08-vs-127_08.jpg,034_08-vs-127_08
360,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/036_03-vs-063_03.jpg,036_03-vs-063_03.jpg,036_03-vs-063_03
361,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/036_03-vs-096_03.jpg,036_03-vs-096_03.jpg,036_03-vs-096_03
362,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/036_03-vs-128_03.jpg,036_03-vs-128_03.jpg,036_03-vs-128_03
363,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/036_03-vs-130_03.jpg,036_03-vs-130_03.jpg,036_03-vs-130_03
364,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/036_03-vs-141_03.jpg,036_03-vs-141_03.jpg,036_03-vs-141_03
365,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/036_03-vs-142_03.jpg,036_03-vs-142_03.jpg,036_03-vs-142_03
366,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/036_03-vs-143_03.jpg,036_03-vs-143_03.jpg,036_03-vs-143_03
367,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/036_08-vs-128_08.jpg,036_08-vs-128_08.jpg,036_08-vs-128_08
368,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/036_08-vs-130_08.jpg,036_08-vs-130_08.jpg,036_08-vs-130_08
369,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/036_08-vs-141_08.jpg,036_08-vs-141_08.jpg,036_08-vs-141_08
370,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/036_08-vs-142_08.jpg,036_08-vs-142_08.jpg,036_08-vs-142_08
371,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/037_03-vs-103_03.jpg,037_03-vs-103_03.jpg,037_03-vs-103_03
372,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/037_03-vs-108_03.jpg,037_03-vs-108_03.jpg,037_03-vs-108_03
373,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/037_03-vs-132_03.jpg,037_03-vs-132_03.jpg,037_03-vs-132_03
374,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/037_03-vs-172_03.jpg,037_03-vs-172_03.jpg,037_03-vs-172_03
375,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/038_03-vs-062_03.jpg,038_03-vs-062_03.jpg,038_03-vs-062_03
376,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/038_03-vs-066_03.jpg,038_03-vs-066_03.jpg,038_03-vs-066_03
377,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/038_03-vs-102_03.jpg,038_03-vs-102_03.jpg,038_03-vs-102_03
378,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/038_03-vs-124_03.jpg,038_03-vs-124_03.jpg,038_03-vs-124_03
379,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/038_03-vs-136_03.jpg,038_03-vs-136_03.jpg,038_03-vs-136_03
380,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/038_08-vs-062_08.jpg,038_08-vs-062_08.jpg,038_08-vs-062_08
381,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/038_08-vs-099_08.jpg,038_08-vs-099_08.jpg,038_08-vs-099_08
382,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/038_08-vs-102_08.jpg,038_08-vs-102_08.jpg,038_08-vs-102_08
383,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/038_08-vs-124_08.jpg,038_08-vs-124_08.jpg,038_08-vs-124_08
384,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/038_08-vs-129_08.jpg,038_08-vs-129_08.jpg,038_08-vs-129_08
385,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/038_08-vs-136_08.jpg,038_08-vs-136_08.jpg,038_08-vs-136_08
386,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/039_03-vs-090_03.jpg,039_03-vs-090_03.jpg,039_03-vs-090_03
387,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/039_03-vs-097_03.jpg,039_03-vs-097_03.jpg,039_03-vs-097_03
388,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/039_03-vs-102_03.jpg,039_03-vs-102_03.jpg,039_03-vs-102_03
389,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/039_03-vs-124_03.jpg,039_03-vs-124_03.jpg,039_03-vs-124_03
390,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/039_03-vs-139_03.jpg,039_03-vs-139_03.jpg,039_03-vs-139_03
391,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/039_03-vs-144_03.jpg,039_03-vs-144_03.jpg,039_03-vs-144_03
392,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/039_08-vs-090_08.jpg,039_08-vs-090_08.jpg,039_08-vs-090_08
393,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/039_08-vs-097_08.jpg,039_08-vs-097_08.jpg,039_08-vs-097_08
394,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/039_08-vs-102_08.jpg,039_08-vs-102_08.jpg,039_08-vs-102_08
395,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/039_08-vs-107_08.jpg,039_08-vs-107_08.jpg,039_08-vs-107_08
396,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/039_08-vs-118_08.jpg,039_08-vs-118_08.jpg,039_08-vs-118_08
397,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/039_08-vs-124_08.jpg,039_08-vs-124_08.jpg,039_08-vs-124_08
398,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/039_08-vs-139_08.jpg,039_08-vs-139_08.jpg,039_08-vs-139_08
399,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/039_08-vs-144_08.jpg,039_08-vs-144_08.jpg,039_08-vs-144_08
400,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/041_03-vs-123_03.jpg,041_03-vs-123_03.jpg,041_03-vs-123_03
401,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/041_03-vs-137_03.jpg,041_03-vs-137_03.jpg,041_03-vs-137_03
402,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/041_03-vs-138_03.jpg,041_03-vs-138_03.jpg,041_03-vs-138_03
403,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/041_03-vs-143_03.jpg,041_03-vs-143_03.jpg,041_03-vs-143_03
404,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/041_03-vs-173_03.jpg,041_03-vs-173_03.jpg,041_03-vs-173_03
405,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/041_08-vs-044_08.jpg,041_08-vs-044_08.jpg,041_08-vs-044_08
406,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/041_08-vs-069_08.jpg,041_08-vs-069_08.jpg,041_08-vs-069_08
407,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/041_08-vs-143_08.jpg,041_08-vs-143_08.jpg,041_08-vs-143_08
408,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/042_03-vs-115_03.jpg,042_03-vs-115_03.jpg,042_03-vs-115_03
409,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/042_03-vs-137_03.jpg,042_03-vs-137_03.jpg,042_03-vs-137_03
410,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/042_03-vs-141_03.jpg,042_03-vs-141_03.jpg,042_03-vs-141_03
411,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/042_08-vs-045_08.jpg,042_08-vs-045_08.jpg,042_08-vs-045_08
412,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/042_08-vs-115_08.jpg,042_08-vs-115_08.jpg,042_08-vs-115_08
413,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/042_08-vs-140_08.jpg,042_08-vs-140_08.jpg,042_08-vs-140_08
414,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/042_08-vs-141_08.jpg,042_08-vs-141_08.jpg,042_08-vs-141_08
415,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/043_03-vs-092_03.jpg,043_03-vs-092_03.jpg,043_03-vs-092_03
416,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/043_03-vs-172_03.jpg,043_03-vs-172_03.jpg,043_03-vs-172_03
417,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/043_08-vs-044_08.jpg,043_08-vs-044_08.jpg,043_08-vs-044_08
418,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/043_08-vs-045_08.jpg,043_08-vs-045_08.jpg,043_08-vs-045_08
419,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/043_08-vs-123_08.jpg,043_08-vs-123_08.jpg,043_08-vs-123_08
420,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/043_08-vs-172_08.jpg,043_08-vs-172_08.jpg,043_08-vs-172_08
421,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/044_03-vs-067_03.jpg,044_03-vs-067_03.jpg,044_03-vs-067_03
422,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/044_03-vs-082_03.jpg,044_03-vs-082_03.jpg,044_03-vs-082_03
423,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/044_03-vs-115_03.jpg,044_03-vs-115_03.jpg,044_03-vs-115_03
424,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/044_03-vs-173_03.jpg,044_03-vs-173_03.jpg,044_03-vs-173_03
425,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/044_08-vs-061_08.jpg,044_08-vs-061_08.jpg,044_08-vs-061_08
426,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/044_08-vs-082_08.jpg,044_08-vs-082_08.jpg,044_08-vs-082_08
427,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/044_08-vs-115_08.jpg,044_08-vs-115_08.jpg,044_08-vs-115_08
428,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/045_08-vs-063_08.jpg,045_08-vs-063_08.jpg,045_08-vs-063_08
429,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/045_08-vs-082_08.jpg,045_08-vs-082_08.jpg,045_08-vs-082_08
430,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/045_08-vs-123_08.jpg,045_08-vs-123_08.jpg,045_08-vs-123_08
431,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/045_08-vs-128_08.jpg,045_08-vs-128_08.jpg,045_08-vs-128_08
432,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/045_08-vs-140_08.jpg,045_08-vs-140_08.jpg,045_08-vs-140_08
433,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/045_08-vs-143_08.jpg,045_08-vs-143_08.jpg,045_08-vs-143_08
434,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/061_03-vs-121_03.jpg,061_03-vs-121_03.jpg,061_03-vs-121_03
435,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/061_03-vs-125_03.jpg,061_03-vs-125_03.jpg,061_03-vs-125_03
436,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/061_03-vs-141_03.jpg,061_03-vs-141_03.jpg,061_03-vs-141_03
437,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/061_03-vs-142_03.jpg,061_03-vs-142_03.jpg,061_03-vs-142_03
438,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/061_08-vs-121_08.jpg,061_08-vs-121_08.jpg,061_08-vs-121_08
439,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/061_08-vs-125_08.jpg,061_08-vs-125_08.jpg,061_08-vs-125_08
440,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/061_08-vs-141_08.jpg,061_08-vs-141_08.jpg,061_08-vs-141_08
441,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_03-vs-066_03.jpg,062_03-vs-066_03.jpg,062_03-vs-066_03
442,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_03-vs-099_03.jpg,062_03-vs-099_03.jpg,062_03-vs-099_03
443,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_03-vs-102_03.jpg,062_03-vs-102_03.jpg,062_03-vs-102_03
444,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_03-vs-118_03.jpg,062_03-vs-118_03.jpg,062_03-vs-118_03
445,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_03-vs-124_03.jpg,062_03-vs-124_03.jpg,062_03-vs-124_03
446,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_03-vs-126_03.jpg,062_03-vs-126_03.jpg,062_03-vs-126_03
447,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_08-vs-064_08.jpg,062_08-vs-064_08.jpg,062_08-vs-064_08
448,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_08-vs-066_08.jpg,062_08-vs-066_08.jpg,062_08-vs-066_08
449,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_08-vs-083_08.jpg,062_08-vs-083_08.jpg,062_08-vs-083_08
450,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_08-vs-094_08.jpg,062_08-vs-094_08.jpg,062_08-vs-094_08
451,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_08-vs-099_08.jpg,062_08-vs-099_08.jpg,062_08-vs-099_08
452,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_08-vs-102_08.jpg,062_08-vs-102_08.jpg,062_08-vs-102_08
453,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_08-vs-118_08.jpg,062_08-vs-118_08.jpg,062_08-vs-118_08
454,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_08-vs-124_08.jpg,062_08-vs-124_08.jpg,062_08-vs-124_08
